Date,ens,flag,pct_mvg,pct_svm,pct_ae,pct_if,Y
2024-08-06,0.9758064516129032,1,0.9650537634408602,0.9865591397849462,0.9475806451612904,0.9905913978494624,1.0
2024-08-13,0.9012096774193548,0,0.8991935483870968,0.9045698924731183,0.9032258064516129,0.8870967741935484,1.0
2024-08-20,0.9220430107526881,0,0.8911290322580645,0.9153225806451613,0.9502688172043011,0.928763440860215,0.0
2024-08-27,0.8763440860215054,0,0.8266129032258065,0.853494623655914,0.9045698924731183,0.8991935483870968,0.0
2024-09-03,0.6915322580645161,0,0.728494623655914,0.6545698924731183,0.760752688172043,0.4543010752688172,0.0
2024-09-10,0.8440860215053763,0,0.7755376344086021,0.9126344086021505,0.793010752688172,0.8951612903225806,0.0
2024-09-17,0.7036290322580645,0,0.6424731182795699,0.7741935483870968,0.6854838709677419,0.7217741935483871,0.0
2024-09-24,0.9321236559139785,0,0.9448924731182796,0.9193548387096774,0.9811827956989247,0.9126344086021505,0.0
2024-10-01,0.8702956989247312,0,0.8991935483870968,0.8413978494623656,0.9059139784946236,0.7258064516129032,0.0
2024-10-08,0.9448924731182796,0,0.9112903225806451,0.9516129032258065,0.9381720430107527,0.9798387096774194,0.0
2024-10-15,0.883736559139785,0,0.8897849462365591,0.8776881720430108,0.9126344086021505,0.7916666666666666,0.0
2024-10-22,0.8918010752688172,0,0.8897849462365591,0.8938172043010753,0.9327956989247311,0.8763440860215054,0.0
2024-10-29,0.8763440860215054,0,0.8588709677419355,0.8938172043010753,0.9193548387096774,0.7768817204301075,0.0
2024-11-05,0.831989247311828,0,0.8817204301075269,0.782258064516129,0.896505376344086,0.7446236559139785,0.0
2024-11-12,0.9119623655913978,0,0.907258064516129,0.9153225806451613,0.9301075268817204,0.9086021505376344,0.0
2024-11-19,0.6794354838709677,0,0.6505376344086021,0.7083333333333334,0.7271505376344086,0.4314516129032258,0.0
2024-11-26,0.665994623655914,0,0.6948924731182796,0.7943548387096774,0.6370967741935484,0.5994623655913979,0.0
2024-12-03,0.896505376344086,0,0.9059139784946236,0.9126344086021505,0.8870967741935484,0.8561827956989247,0.0
2024-12-10,0.6303763440860215,0,0.6545698924731183,0.6330645161290323,0.6276881720430108,0.4583333333333333,0.0
2024-12-17,0.8044354838709677,0,0.6276881720430108,0.7903225806451613,0.8185483870967742,0.8373655913978495,0.0
2024-12-24,0.8366935483870968,0,0.7298387096774194,0.831989247311828,0.8413978494623656,0.8669354838709677,0.0
2024-12-31,0.6720430107526881,0,0.6814516129032258,0.6626344086021505,0.8104838709677419,0.5510752688172043,0.0
2025-01-07,0.7473118279569892,0,0.6975806451612904,0.7352150537634409,0.8521505376344086,0.7594086021505376,0.0
2025-01-14,0.8743279569892473,0,0.8897849462365591,0.8440860215053764,0.9126344086021505,0.8588709677419355,0.0
2025-01-21,0.8797043010752688,0,0.8736559139784946,0.9381720430107527,0.7634408602150538,0.885752688172043,0.0
2025-01-28,0.5793010752688172,0,0.5510752688172043,0.6196236559139785,0.6075268817204301,0.2674731182795699,0.0
2025-02-04,0.7600806451612903,0,0.7567204301075269,0.803763440860215,0.7634408602150538,0.3790322580645161,0.0
2025-02-11,0.8138440860215054,0,0.7526881720430108,0.875,0.8763440860215054,0.5913978494623656,0.0
2025-02-18,0.7896505376344086,0,0.7526881720430108,0.8266129032258065,0.8924731182795699,0.5053763440860215,0.0
2025-02-25,0.8192204301075269,0,0.853494623655914,0.9206989247311828,0.7849462365591398,0.7540322580645161,0.0
2025-03-04,0.8568548387096775,0,0.8252688172043011,0.9032258064516129,0.8884408602150538,0.8010752688172043,0.0
2025-03-11,0.9885752688172043,1,0.9879032258064516,0.989247311827957,1.0,0.9583333333333334,0.0
2025-03-18,0.9637096774193549,1,0.9650537634408602,0.9623655913978495,0.9865591397849462,0.8629032258064516,0.0
2025-03-25,0.9375,0,0.946236559139785,0.928763440860215,0.9731182795698925,0.7526881720430108,0.0
2025-04-01,0.8346774193548387,0,0.8723118279569892,0.9193548387096774,0.7970430107526881,0.7405913978494624,0.0
2025-04-08,1.0,1,1.0,1.0,1.0,0.9986559139784946,1.0
2025-04-15,0.9993279569892473,1,1.0,0.9986559139784946,1.0,0.9973118279569892,1.0
2025-04-22,0.9946236559139785,1,0.9959677419354839,0.9932795698924731,0.9986559139784946,0.9879032258064516,1.0
2025-04-29,0.9986559139784946,1,1.0,0.9973118279569892,1.0,0.9637096774193549,1.0
2025-05-06,0.9831989247311828,1,0.9879032258064516,0.978494623655914,0.9973118279569892,0.9126344086021505,1.0
2025-05-13,0.9899193548387097,1,0.9879032258064516,0.9919354838709677,0.9973118279569892,0.9798387096774194,0.0
2025-05-20,0.9684139784946237,1,0.9731182795698925,0.9637096774193549,0.9879032258064516,0.8279569892473119,0.0
2025-05-27,0.9663978494623656,1,0.9637096774193549,0.9690860215053764,0.9758064516129032,0.7647849462365591,0.0
2025-06-03,0.9361559139784946,0,0.9233870967741935,0.9489247311827957,0.9704301075268817,0.571236559139785,0.0
2025-06-10,0.9213709677419355,0,0.9139784946236559,0.928763440860215,0.9489247311827957,0.34139784946236557,0.0
2025-06-17,0.915994623655914,0,0.9018817204301075,0.9301075268817204,0.9475806451612904,0.7096774193548387,0.0
2025-06-24,0.9509408602150538,0,0.9448924731182796,0.956989247311828,0.9731182795698925,0.6115591397849462,0.0
2025-07-01,0.9274193548387096,0,0.9193548387096774,0.9354838709677419,0.9381720430107527,0.4717741935483871,0.0
2025-07-08,0.9307795698924731,0,0.9193548387096774,0.9422043010752689,0.978494623655914,0.7782258064516129,0.0
2025-07-15,0.930779569892473,0,0.9247311827956989,0.9368279569892473,0.9744623655913979,0.6612903225806451,0.0
2025-07-22,0.8998655913978495,0,0.8991935483870968,0.9422043010752689,0.9005376344086021,0.5954301075268817,0.0
2025-07-29,0.9166666666666666,0,0.9139784946236559,0.9193548387096774,0.9489247311827957,0.5524193548387096,0.0
2025-08-05,0.9032258064516129,0,0.918010752688172,0.9489247311827957,0.8884408602150538,0.5793010752688172,0.0
2025-08-12,0.9307795698924731,0,0.9233870967741935,0.9381720430107527,0.9717741935483871,0.5618279569892473,0.0
2025-08-19,0.9354838709677419,0,0.9341397849462365,0.9368279569892473,0.9731182795698925,0.43413978494623656,0.0
2025-08-26,0.915994623655914,0,0.9193548387096774,0.928763440860215,0.9126344086021505,0.2701612903225806,0.0
2025-09-02,0.9220430107526881,0,0.9139784946236559,0.9301075268817204,0.9516129032258065,0.4583333333333333,0.0
2025-09-09,0.9522849462365592,0,0.9556451612903226,0.9758064516129032,0.9489247311827957,0.717741935483871,0.0
2025-09-16,0.9489247311827957,0,0.9448924731182796,0.9529569892473119,0.9583333333333334,0.5040322580645161,0.0
2025-09-23,0.9583333333333334,1,0.9556451612903226,0.9610215053763441,0.9865591397849462,0.43413978494623656,0.0
2025-09-30,0.9616935483870968,1,0.9610215053763441,0.9623655913978495,0.978494623655914,0.3077956989247312,0.0
2025-10-07,0.9818548387096775,1,0.9852150537634409,0.978494623655914,0.9946236559139785,0.4731182795698925,0.0
2025-10-14,0.9939516129032258,1,0.9946236559139785,0.9932795698924731,0.9973118279569892,0.7405913978494624,0.0
2025-10-21,0.9919354838709677,1,0.9919354838709677,0.9919354838709677,0.9959677419354839,0.46774193548387094,0.0
2025-10-28,0.9818548387096775,1,0.9865591397849462,0.9771505376344086,0.9946236559139785,0.4327956989247312,0.0
2025-11-04,0.9818548387096775,1,0.9852150537634409,0.978494623655914,0.9973118279569892,0.6505376344086021,0.0
2025-11-11,0.9865591397849462,1,0.9865591397849462,0.9865591397849462,0.9973118279569892,0.46774193548387094,0.0
2025-11-18,0.9905913978494624,1,0.9919354838709677,0.989247311827957,0.9973118279569892,0.7486559139784946,0.0
2025-11-25,0.9939516129032258,1,0.9946236559139785,0.9932795698924731,0.9973118279569892,0.5551075268817204,0.0
2025-12-02,0.9932795698924731,1,0.9946236559139785,0.9919354838709677,0.9986559139784946,0.6263440860215054,0.0
2025-12-09,0.9939516129032258,1,0.9946236559139785,0.9932795698924731,0.9986559139784946,0.6411290322580645,0.0
2025-12-16,0.9946236559139785,1,0.9959677419354839,0.9932795698924731,0.9986559139784946,0.44086021505376344,0.0
2025-12-23,0.9946236559139785,1,0.9959677419354839,0.9932795698924731,1.0,0.5591397849462365,0.0
2025-12-30,0.9946236559139785,1,0.9959677419354839,0.9932795698924731,0.9986559139784946,0.40725806451612906,0.0
