mode,fold,tau,n_pos,F1,F2,precision,recall,coverage
soft_median,2,0.915,64,0.6705202312138728,0.7945205479452054,0.5321100917431193,0.90625,0.7171052631578947
soft_median,2,0.9175,64,0.6705202312138728,0.7945205479452054,0.5321100917431193,0.90625,0.7171052631578947
soft_median,2,0.92,64,0.6783625730994152,0.7988980716253443,0.5420560747663551,0.90625,0.7039473684210527
soft_median,2,0.9225,64,0.6863905325443787,0.8033240997229917,0.5523809523809524,0.90625,0.6907894736842105
soft_median,2,0.925,64,0.6904761904761905,0.8055555555555556,0.5576923076923077,0.90625,0.6842105263157895
soft_median,2,0.9275,64,0.6987951807228916,0.8100558659217877,0.5686274509803921,0.90625,0.6710526315789473
soft_median,2,0.93,64,0.703030303030303,0.8123249299719888,0.5742574257425742,0.90625,0.6644736842105263
soft_median,2,0.9325,64,0.7073170731707317,0.8146067415730337,0.58,0.90625,0.6578947368421053
soft_median,2,0.935,64,0.6993865030674846,0.8028169014084507,0.5757575757575758,0.890625,0.6513157894736842
soft_median,2,0.9375,64,0.7037037037037037,0.8050847457627118,0.5816326530612245,0.890625,0.6447368421052632
soft_median,2,0.94,64,0.7037037037037037,0.8050847457627118,0.5816326530612245,0.890625,0.6447368421052632
soft_median,2,0.9425,64,0.7037037037037037,0.8050847457627118,0.5816326530612245,0.890625,0.6447368421052632
soft_median,2,0.945,64,0.7080745341614907,0.8073654390934845,0.5876288659793815,0.890625,0.6381578947368421
soft_median,2,0.9475,64,0.7,0.7954545454545454,0.5833333333333334,0.875,0.631578947368421
soft_median,2,0.95,64,0.7,0.7954545454545454,0.5833333333333334,0.875,0.631578947368421
soft_median,2,0.9525,64,0.7,0.7954545454545454,0.5833333333333334,0.875,0.631578947368421
soft_median,2,0.955,64,0.7,0.7954545454545454,0.5833333333333334,0.875,0.631578947368421
soft_median,2,0.9575,64,0.7088607594936709,0.8,0.5957446808510638,0.875,0.618421052631579
soft_median,2,0.96,64,0.7133757961783439,0.8022922636103151,0.6021505376344086,0.875,0.6118421052631579
soft_median,2,0.9625,64,0.7133757961783439,0.8022922636103151,0.6021505376344086,0.875,0.6118421052631579
soft_median,2,0.965,64,0.7133757961783439,0.8022922636103151,0.6021505376344086,0.875,0.6118421052631579
